glv2,
smayandaruka,https://smayandaruka.me/
debrouxl,
pedro3005,
kmangalorekar,
pankajchandan,https://www.linkedin.com/in/pankaj-chandan-mohapatra/
germanaizek,
ch0pin,www.linkedin.com/in/valsamaras
gdsubn3t,
ahmedatef07,
lukcod3,
cmcfeaters,
c-0x1,
ffissore,https://fissore.org
scottymjacobson,scottymjacobson.com
cbbruss,cbbruss.com
iamsk97,
engineerlloyd,
smartpersonic,
gurhanpro,gurhanpro.github.io
backalla,https://tusharpawar.com
adamstebbing,https://www.linkedin.com/in/adam-stebbing/
maximejen,maxime-jenny.fr
ptpt52,https://x-wrt.com/
lee2sman,
cs8898,https://raketeufo.ml
black-walker,
nako48,https://www.tatsumi-crew.or.id
zerocoolx,https://cooperpatton.com/
darkore0,darkoreo.xyz
shazow,https://shazow.net/
sahilshekhawat,
sakshi296,
themrzmaster,
kamilion,http://blog.sllabs.com/
compemperor,
noamt,https://beerdappel.com
berkmann18,maxcubing.wordpress.com
thomasvolk,http://thomasvolk.de
itsrohanvj,
anandmudgerikar,https://anandmudgerikar.github.io
my-mindpalace,
bershackyjaroslav,
andreshg,http://linkedin.com/in/andrés-herranz-gonzález-05728b139
ranbe1,
rickarivesa,
vrnico,https://nicodaunt.com
avosthe,
r3mrum,
azurechamp,http://aka.ms/saadmahmood
hrishikesh-thakkar,
d4stiny,https://twitter.com/BillDemirkapi
luiscovar,
levisre,https://ltops9.wordpress.com
rpgeeganage,https://www.linkedin.com/in/geeganage/
zalameedi,https://github.com/zalameedi
crisnello,crisnello.com
demonslay335,https://id-ransomware.malwarehunterteam.com
unicodefreak,
dk-myc-01,
joy50,https://www.linkedin.com/in/md-mahmudul-haque-joy-88a225150/
six519,http://ferdinandsilva.com
willbryant,http://willbryant.net/
clairmont32,
zedshaw,http://zedshaw.com/
0xyg3n,https://discord.link/0xyg3n
mehdignu,https://mehdi-dridi.com
tunisianwhitehatsecurity,http://www.whitehats.tn
stavskal,
elbullazul,
dotzip,
crazykid199,http://ceh.vn
evilcry,http://quequero.org
sleinen,http://blog.simon.leinen.ch/
0day1day,
umairhaider,https://umairhaider.com
mikeguidry,
klemenb,https://bratec.si/
edkenway411,
sergibondarenko,
sajidhussainraza,
kingcobra2468,
vincenzoarceri,https://vincenzoarceri.github.io/
0xislamtaha,0Xislamtaha.medium.com
xraywin,
thestandardpancake,
br1an6,https://br1an.work
ohio813,
michaeldim02,https://mcdim.xyz
masterguru,https://masterguru.net
sha3rawi33,https://plebits.com
cmj0121,
banghyuu,
passaagi,
evilxyz,evilxyz.com
fred16157,https://fred16157.github.io
simonkeng,https://www.linkedin.com/in/simonkeng
pbhenson,http://www.pbhware.com/
schultzhenry,schultzhenry.com
admiral-enigma,
jserv,
online-9,
cintex,
hakanonymos,https://shoppy.gg/@hakanonymos
milkshak3s,
huuluan97,nguyenhuuluan.com
threeworld,
shichao-an,https://shichao.io
devmhd,
ols3er,www.ols3.net
fail46,
sanmiguella,
connordillon,
mad-ady,
omkar-ukirde,
fernandobenayas,
theoseo93,
lsd,
benjamingirard,
tim---,
arunvnnk,
jpcastillo,
mohansha,
koike,https://koike.me
wheelerlaw,https://steele.co
shuanz,
tarcisio-marinho,tarcisiomarinho.io
redoste,redoste.xyz
vstostap,
bronxc,
gabberbaby,
hikaruai,
fser,http://www.fser.info
kulukami,
ainterr,http://ainterr.dev
subhasismukh,https://security.cse.iitk.ac.in/node/494
gregnavis,http://www.gregnavis.com
pramodjose,
antrromet,http://www.antrromet.com/
hasherezade,https://hasherezade.net
cpleonardo,
simonelazzaris,
simukti,https://simukti.net
hitzz97,
alex3434,https://alex-jeuk.me/
b15mu7h,
mujeebishaque,https://mujeebishaque.com
dingge,
snoup97,
blackhawk95,
vncastanheira,
netglitch,
sshope,
jerry-0824,
mikront,
epson121,
jbahire,https://jayeshahire.tech
informationinsecurity,
gabrielghe,http://gabrielghe.github.io/
anotheralex,
nanotube,
afjoseph,https://malwarecheese.com
skysider,https://blog.skysider.top
yzguy,
mansosec,https://www.linkedin.com/in/mansourahmadi
giansalex,
gotchapython,https://hackers.gg
sniper7kills,http://www.sniper7kills.org
jareddyreson,https://www.jareddyreson.xyz/
hmason,http://hiddendoor.co
yonixw,
fahqt,https://fahqt.github.io/
thatsmysky,
abougouffa,https://abdelhakbougouffa.pro
pr454nn4kum4r,
petermanser,https://petermanser.ch
benikis,
ostrbor,
sjatkins12,https://www.linkedin.com/in/sam-atkins/
elemnir,
mkg20001,https://mkg20001.io
seraybeser,veribilimcisi.com
methebao,http://viba.studio
1hassansaad,
syreal17,www.ltsyrealjones.com
yestoi,
mahmoudmorsyelmenshawy,
ilcapone,
raman-chumber,
limych,
yosif111,
japesinator,https://twitter.com/japesinator
sanqui,https://sanqui.net
neiltanado,
deuterium,
esladyr,
yeikos,
alcaro,
nehalghoratkar,
arikado,http://arikadosblog.blogspot.com
visgean,https://visgean.me
adampolczynski,adamprogrammer.com
minus7,https://mnus.de/
f00dikator,
uppercavefrozenman,
roughiz,
kostaspap88,https://kpcrypto.net
scaccoman,https://davidemarucci.com
srozb,
arwn,
vllur,
mauricegit,
momolas,
maestron,
rumpelstilzchen,
srakai,
svagner,
lorentzenman,
sauvagep,
jaywalker512,www.brandonfoltz.com
fakefred,https://fkfd.me/x
shoghicp,
marcocesarato,https://www.cesarato.altervista.org/
creaktive,https://linkedin.com/in/creaktive/
billwu-canada,
alanackart,
shad0wghost,
bezzad,https://bezzad.github.io/
ruddernation-designs,www.ruddernation.com
camark,
kronuz,https://kronuz.io
susobhang70,
png85,http://www.das-system-networks.de/
thefox,https://fox21.at
antleypk,magyksoftware.com
dnlongen,https://securityforrealpeople.com
luiguip,https://www.linkedin.com/in/luiguip/
tuanbenjolan,
door-bell,http://timbeck.me
ishantanu,https://www.db.com/
clincius,
rivan-aka-bluematrix,https://phantomshop.pw/
graph-x,
samyak74,https://samyak.herokuapp.com/
afshinzlfgh,
nattimmis,vimforeverything
ttttmr,https://blog.xlab.app
moritzd,
logafi,
agrippa1994,
yanwarsolah,
chrislee35,
tanktacle,
koreasecurity,
galacticsurfer,www.galacticsurfer.com
codedirtytome,
hsounazinoubi,
bressan3,
aeryax,
skarlsso,
ramadhanamizudin,rz.my
juxing,
pacaveli1,
wschlanger,
experimentmonty,
axano,
aravindmyd,
totominc,https://totominc.io/
deamonpedro,
cbeuw,
dnascimento,https://darionascimento.com
krmaxwell,
0xd3xt3r,https://www.taintedbits.com
smealum,smealum.net
curtbraz,https://twitter.com/CurtBraz
abhishekraj272,
l3akm3-0day,
hushino,
felix-hellman,
freedzone,
netdex,https://netdex.org
michael-yip,https://twitter.com/michael_yip
desenvolvedotnet,https://desenvolvedotnet.blogspot.com.br/
adiweisberg,https://www.linkedin.com/in/adi-weisberg-820296149/
mujicadiazr,http://about.me/mujicadiazr
king1600,
justalinko,https://justalinko.com
jacobmisirian,http://HassiumLang.com
cy3er-c0d3r,
mcolonj,
leonardochirivi,https://github.com/LeonardoChirivi
hitzhangjie,https://www.hitzhangjie.pro
mananmangal,https://www.linkedin.com/in/mananmangal/
cnbird1999,
varshapaidi,
loris,
localh0t,
fabiochiodini,
z0r0,shurikenlabs.com
nirex0,
ickerwx,
enovella,https://enovella.github.io/
hussein-aitlahcen,
00aj99,
gatesryan,
bl4ckic3,http://ali.re
rsumner31,https://github.com/rsumner31 ---
muodoo,
karonte691,
jdsecurity,
andyvand,https://www.paypal.com/cgi-bin/webscr?cmd=_donations&business=YYVRWXRJN65P8&lc=BE&item_name=AnV%20Software&currency_code=EUR&bn=PP%2dDonationsBF%3abtn_donate_SM%2egif%3aNonHosted
ninja-tw1st,http://Tw1sT.ninja
ruturajm31,https://www.linkedin.com/in/ruturaj-mokashi-09627588/
rakinhaider,https://sites.google.com/site/rakinhaider/
ashu021,https://luciferhaks.blogspot.com
jjo-sec,https://jasonjon.es
adamgrzonkowski,https://www.linkedin.com/in/adamsgrzonkowski/
akshaykapoor347,
julianduque,https://julianduque.co
c4ri0c4,https://www.linkedin.com/in/sandromelo/
09eragera09,https://waifutranslations.com
akiraaisha,
anliksim,https://anliker.dev
anmolmaurya,luftatako.ml
syphersec,http://bit.ly/1nTT69i
searinox,
brittonmanahan,https://www.linkedin.com/in/bmanahan/
rdnelson,https://www.rnelson.ca
hiddewie,http://www.hiddewieringa.nl
maiksoriano,https://es.linkedin.com/in/miguelsorianosanz
ajanaliz,
yousefissa,yousefissa.com
eiguike,
jacobfischer,http://jacobfischer.me/
ripper66,
damax1995,
olipicard,http://nightingalehealth.xyz
friedphish,
aniketiq,https://aniketiq.me
choudai,
grave-dancer,https://swan-sec.com/projects
varunotelli,
reidmefirst,
thetrentus,
randyz,
jmonticelli,
nik-1207,
vignesh2208,
tarlogicsecurity,https://www.tarlogic.com/
arocse,https://arocse.wordpress.com/
irai,
shivamyadav37,
darkcode357,https://blog.spaceofhackingacademy.com.br/
geeksxtreme,http://www.geeksxtreme.in/
fajarprasetiya,
brokenarrowsec,https://brokenarrowsec.blogspot.com
x3ero0,https://x3ero0.github.io/
florianbaer,florianbaer.github.io
cr7pt0nic,
chipsetx,
alph4w0lf,
farevalod,
mvarga6,
drhinehart,
tdefise,
pivarnikovam,
0x0mar,http://seclist.us/
bharathk005,https://bharath-krishna.com/
1trackprojects1,
rjsu26,
0x48piraj,https://0x48piraj.com/
jameshabben,http://twitter.com/JamesHabben
caseanon,webchat.anonops.com
ethanheilman,http://ethanheilman.tumblr.com/
john3kim,
ilshidur,https://nicolas-coutin.com
mrmugiwara,https://MrMugiwara.github.io
sneaksnake,
slmsmsk,http://ssimsek.net
chesarin,
eonacat,
fahimshams,
jogolden,johnfitz.me
ahmtcnn,
ghewgill,https://hewgill.com
seep1959,
brandonmain,brandonmain.com
arno0x,
aliihosni,
nishant2604,
palinurosec,https://palinuro.dev
greenarmor,
yudenisov,http://yudenisov.ru
staalezh,
osandamalith,http://osandamalith.com
theripperjhon,
bhc-fake,https://github.com/BHC--FAKE
nyx0,
bwall,
ediali,ediali.com
benjeau,jeaurond.dev
zeth,https://zeth.net
rainaashutosh,
thomasfru,
piperevski,
adambregenzer,
ashishb,https://ashishb.net
mrneodiablo,https://www.linkedin.com/in/vothanhdong/
kaiweiang,
hawzie197,
thisismehrpouya,
threebee,
andy345,
sander76,
rubcv,https://www.rubencv.es/
g4rb3n,https://blog.csdn.net/m0_37552052
coaxke,http://coaxke.com
arxshady,
tday1,www.linkedin.com/in/tom-day
tpoder1,
djacquila,https://www.linkedin.com/in/acquila-santos-rocha-b8305a134/
cpereda,
robmackay,
caleb531,https://calebevans.me/
wkl305268748,
kingzel,https://www.youtube.com/channel/UCqDTEgAlQLHgU0AWC_OEZIg
plasticuproject,plasticuproject.com
jimfilippou,https://jimfilippou.github.io
danielfsousa,
dkorunic,http://hr.linkedin.com/in/dkorunic/
pablosanthus,
theopolis,https://casualhacking.io
bertonjulian,https://www.julianberton.com/
danmartyns,
thibaudrobin,https://thibaud-robin.fr
rogerotein,
pashayogi,https://maspasha.com
ijoshoa,
balle,http://www.bastian-ballmann.de
abraxos,
eduardogit,http://www.glosbelearners.mx
cyberclues,
prdeving,https://prdeving.wordpress.com
ryanrohypnol,
daniel-l-burkhart,
hiredman,
janniskirschner,
lorderikir,https://ericjiang.dev
manrajgrover,https://manrajsingh.in/
the16thpythonist,
cweiske,http://cweiske.de/
oscar90y5,
admirilred,
agrecascino,
vik-y,http://viky.co.in
nouhack,nouhsa.vercel.app
averkhaturau,
hanchen-hou,
travisb-ca,travisbrown.ca
enewey,
oneschirm,http://www.decaffeinated.io/
jaykhandkar,
ollie-d,http://olliedami.co
acescottie,
sohaib76,
gold1029,
kirbyuk,
knightsec-official,
trickster0,https://trickster0.github.io
systems-multimedia,
venserwub,
vectrathreatlab,http://www.vectranetworks.com
coditva,coditva.dev
ayra,
deadpix3l,
josiassena,https://www.josiassena.com/
darshkpatel,darshkpatel.com
p3pperp0tts,https://twitter.com/P3pperP0tts
dakotanelson,http://dakotanelson.com/
lionthinking,
ray-cp,https://ray-cp.github.io
presmerats,
dioh,
kalpit4088,
jconnor0426,
andreology,https://andre-barajas-portfolio.herokuapp.com/
stphivos,https://stphivos.github.io/
dotfighter,
tomecho,https://gitlab.com/tomecho
olafurjohannsson,http://johannsson.co
luigifaticoso,https://www.linkedin.com/in/luigi-faticoso-8ab62b112/
jeckyoh,
pilfer,
abhishektiwari,https://www.abhishek-tiwari.com/
kopites,https://alphadev.com
serhatgurkan,
brannondorsey,brannon.online
aamershah,cKure.xyz
curlywurly-1,
dugger,riot-gear.net
toddlipcon,
ivanallen,https://allen.blog.csdn.net
dict,
dimkr,www.dimakrasner.com
dionysusbenstein,
k1p0d,http://www.kerneronsec.com/
powerboat9,
emil64,https://bratianu.science/
frank2,
theenergystory,www.malware-reversing.com
laurencejbelliott,
shaileshiyer,
demonhunter23,
spacecaker,
deadhacks,
billz95,
paul-cl-ark,paul-cl-ark.github.io
ahhh,lockboxx.blogspot.com
drego85,https://www.andreadraghetti.it
nikosbatsaras,
ahmed-bh,https://ahmed-bh.github.io/
artemskit,
alextechtai,https://alex-tai.com/
rambodrahmani,http://rambodrahmani.it
0xsaika,https://iam.saika.kr
zhyu,
needmorecowbell,http://adammusciano.com
holdyourwaffle,holdyourcode.nl
vithakur,https://www.malienist.com
chiggins,chigstuff.com
chinarulezzz,chinarulezzz.github.io
bonnetn,nicolasbon.net
pedrovanzella,
kevinas28,
ceessay,
yunchao,
lqhl,https://lqhl.github.io
ardentperf,about.me/jeremy_schneider
8176135,
namithubot,
lz1y,http://www.lz1y.cn/
hackerftsgbackup,
tylernfornes,https://www.rit.edu/gccis/computingsecurity/people/graduate-assistant-0
ychalier,https://yohan.chalier.fr
padfoot999,
asxploit,
uchajanashia,
ivanletteri,http://www.ivanletteri.it/
jamescote,
penaz91,https://www.penaz.it/
firefart,https://firefart.at
ribakambala,
blackhalt,https://blackhalt.redbubble.com/
ksatriawap,https://www.facebook.com/lukmanul.khakim.ksatria.us
cryptickingjoe,https://ogforum.org/
bingmann,https://panthema.net
lestertang,
litnimax,
rahul-soshte,https://rahul-soshte.github.io/
cyrus-and,https://cardaci.xyz
fvrodas,
dszyszek,
therealmoloko,https://trivevpn.com
en14c,
namazso,https://namazso.eu
alichtman,https://alichtman.com
cameroncruz,cameroncruz.me
cjinghong,cjinghong.com
alirezachegini,webscene.ir
coldsauce,stefanaleksic.com
rudsarkar,https://rudra0x01.xyz
vbooter,https://www.vbooter.pw/
craiglager,
shimrithoori,
janhelbling,
gwuah,https://www.linkedin.com/in/gwuah
bravesoftdz,
shubhi28,
mickdec,https://mickdec.com
darrylburke,http://burke-consulting.net
johnkoehn,
davidmcneil,https://davidmcneil.github.io
weixu8,
tritao,
blackburn29,http://www.blakelafleur.com
andykeem,
olithissen,https://tonick.net
petyurkutyur,
jsrdcht,
not-na,
alessandrocosma,
icyphox,icyphox.sh
m-luck,http://michaellukiman.com/
fabriciojoc,www.inf.ufpr.br/fjoceschin/
pgowda,
omaidf,
morrandir,
neuegram,
kenhh,
globalhacker,http://www.softwarescloud.com
nopaniers,
htmercury,htmercury.github.io
pentcoder,
speknet,
s0lst1c3,https://solstice.sh
eh2arch,
hackingariseofficial,https://hackingarise.com
yami-hack,
helica-core,www.cnblogs.com/helica
geekonlinecode,
jimut123,https://jimut123.github.io
lukebob,
karlheinzniebuhr,https://elindicador.ai/
dkanda,http://davidkanda.com
mehrab-wj,https://zagreus.company
kamira,
diep3io,diep3-beta.glitch.me
fabio-d,
yubina,
harsh-b-patel,https://www.linkedin.com/in/harsh1212/
robopyh,
peterwankman,
xeroc,http://chainsquad.com
jseidl,http://wroot.org
rahulvramesh,https://dotlogger.com
ralic,https://spark.adobe.com/page/4ouq8wiEM0EyE/
notnoobdude,https://dnx.zone
toshipiazza,https://tpiazza.me
kidchenko,https://kidchenko.dev/
omilun,
phhusson,
lukas-vandyke,
wiebe,
sherpya,http://oss.netfarm.it/
creator69,
nsafai,http://nicolaisafai.com
josephnavarro,
asulwer,
francoarossi,https://www.linkedin.com/in/francoarossi/
sanjaynitk,
zettabithf,
pr0teus,http://www.pr0teus.blog.br
navdeeshahuja,
simonfitz,
mitsuhiko,http://lucumr.pocoo.org/
soufianetahiri,https://resources.infosecinstitute.com/author/soufiane-tahiri/
deltajuliet,
paskowsky,https://blog.dreamsoftwares.cc/
rkdl,
noperation,
michaellandi,
lukas2005,
tracer-sec,
rtyler,https://brokenco.de/
himanshuraj7,https://www.quora.com/profile/Himanshu-Raj-142
msolivers,http://mstutoriall.blogspot.com.br
aldiskatel,https://aldiskatel.net
melkael,
warezscene,
sepppenner,https://franzhuber23.blogspot.de/
soccorio,
mr-wassim,https://www.youtube.com/channel/UCBOctAfu1SG3njA6FwiTT7A
sanjaypj,https://sanjaypj.github.io
digitman27,
protovision,https://protovision.github.io/
skyblue4cn,
graysoncroom,
roschacker,
jaykebird,https://twitter.com/JaykeBird
akashchaurasia,
popescuadi,
teunvw14,teunvanwezel.nl
akibsayyed,
oxlynx,https://youtube.com/channel/UCFhlJr1CwiU6PE0ZTdxzrYA
jayteesf,
danopia,https://danopia.net/
anubhav722,
ensc,
mbionchi,https://gitlab.com/mb
druid628,http://micah.breedlove.in/
gquere,https://www.errno.fr
idigitalflame,https://idigitalflame.com
technoprometheus,http://terasology.org/
lowcypher,https://www.mariomedeiros.eti.br
ivan-sincek,https://hr.linkedin.com/in/ivan-sincek
rohanshukla9,https://rohanshukla.herokuapp.com/
daverkelly,
rexthegod,
sghctoma,
salvatorenitopi,https://www.linkedin.com/in/salvatore-nitopi-316122175/
ver228,
gearheadred,
crozone,
s0md3v,https://s0md3v.github.io
sheepray,sheepray.weebly.com
shensd,jackhance.com
mhaskar,https://shells.systems
hinrikhelga,
jeff0falltrades,https://twitter.com/jeff0falltrades
radenvodka,
sl8v,
oscommonjs,
fuatcemozyazici,
piaoyunsoft,
nyuszika7h,
jocic,http://www.djordjejocic.com/
kill0rz,http://kill0rz.com/
hactf,http://www.cnblogs.com/HacTF/
axehomeyg,michaelcerna.com
virepri,
antoniovazquezblanco,http://antoniovazquezblanco.github.io
noktec,http://noktec.com
vardharaj1990,
s8sg,http://s8sg.com
oboark,https://soundcloud.com/oboark
kristinita,https://kristinita.netlify.app/Books/Библиотека-непрерывного-обучения
jaredsburrows,jaredsburrows.com
luxsyp,
ylixir,https://ylixir.io
sajibekanti,https://sajibekanti.com
soldie,
dd4rk,https://academic.d4rk.dev
mekhaleraj,
ineso,
th3d0c,
27182818284590452,
mojadita,
ratty3697,
maesoser,blog.souvlaki.cf
petermademann,
dryrain39,
prescottrowe,
0x0d,http://0x0a.net/
adlered,https://stackoverflow.wiki
ami-gs,ami-GS.github.io
manveergora,
vincentsidot,
nkostopoulos,
giuseppebrb,https://giuseppebrb.github.io/
liadgi,
laurinpaech,
arminrez,
compr00t,
r3pt1l3,
fakhrizulkifli,https://fakhrizulkifli.github.io/
0thm4n3,
wratner,
oem,https://oem.github.io
deejayy,http://deejayy.hu/
vhaijaiyanthishreevenkataramanan,
vncloudsco,
ihaveportablebrain,vlad.krs7@gmail.com
pulkitgupta2k,https://www.pulkitgupta2k.in
infectedpacket,https://www.deepcode.ca
manina123,
0xebfe,http://www.0xebfe.net/
neilyxin,www.neilyxin.com
indrajeetb,www.hackatrick.com
nickpoorman,https://nickpoorman.com
andrhack,https://b0ru70.blogspot.com
wrr,http://mixedbit.org
pictureelement,https://www.msof.me/
sahithvibudhi,
sonnyochoa,
calicocatalyst,http://calicocat.live
jameseason,
jujharsingh,
2015-10-10,
nigelhorne,https://www.nigelhorne.com
ndb796,
sookool99,
quantux,
aliyazdi75,aliyazdi.tech
nichdiekuh,
lrbh10,
werew,https://ret2libc.com
brooke-horrocks,brookehorrocks.com
farelwarock,
marmolak,http://marmolak.eu
arthurzam,
kellyfreet13,kellyfreet13.github.io
shishir993,http://www.shishirbhat.com
silverutm,https://www.juezguapa.com/
guad,
amohanta,
alingerth,
bhammond604,
daibiaoxuwu,
milindsingh,https://adapttive.com/milind
kaso1114,
flysoar,
guilhermeisnotunix,https://autociencia.blogspot.com/
stephenhaunts,https://www.stephenhaunts.com
exinton,http://www.utdallas.edu/~xxt150630
dvv,https://docs.google.com/document/d/1SNul-i6Lm_pW6z1uzY1niVTVMxEoOt7QxJqGnKaKRX4/pub
cybercaramel,
muneebabbas,
cdtdelta,
ayoubsoussi,https://www.linkedin.com/in/ayoub-soussi-13a50b140/
hddananjaya,https://hddananjaya.com
scottjad,
zeleee,
ozymandiasthegreat,https://ozymandias.tk/
gabriellhuver,
raseribanez,https://www.youtube.com/channel/UCNR57zC643psCvTLV0qoJ1A/videos?view_as=public
mirkoviviano,https://mirkoviviano.it
baderj,https://bin.re
323,
bayufedra,http://bayufedra.wordpress.com
dismantl,https://acab.enterprises
xfox64x,https://www.patreon.com/forrestsux
manu-shukla,
profil,
j3gb3rt,
esantoro,http://santoro.tk
itzprime,
hcrypt-project,
jnuyens,http://www.linuxbe.com
arkwl,alexarockwell.com
sumeetsarkar,https://blog.sumeetsarkar.com
mrsleeps,https://mr.sleeps.fyi/
enhboldh,
hackedd,http://www.hackedd.nl/
takeeasy,
bufgix,https://www.faruko.space/
alpereneymen,http://alpereneymen.com
tomfat6,
mik317,Mik317.github.io
marchmello,
hanoosh,
mandatoryprogrammer,https://thehackerblog.com/
lagripe,
wikijm,
maelsan,
ivanvza,
thirtysixthspan,http://thirtysixthspan.com
vseow,seowsource.com
getriax,
mdevey91,
jly37149,
raghavanandan,
rustyoldrake,https://www.linkedin.com/in/ryananderson/
arpitkubadia,
devinpentecost,devinpentecost.info
higginbottom,
02gaurav,
exabyt3s,
grantfernandez,
pisto,https://blaffablaffa.blogspot.com/
jellobmello,http://seriousinc.org
thevoidf,
tyger99,twitter.com/devilafant
xscc,
avielstein,https://www.linkedin.com/in/avielstein/
rkhaslarov,https://rkhaslarov.github.io/
qu3b411,
iowasolutions-jon,www.iowasolutions.com
ninja25538,steemit.com/@ninja25538
glinares,
j-bruel,
yormeij,
k8gege,k8gege.org
exler,
crazyboycjr,
fberbert,http://www.vivaolinux.com.br/
danamodio,
dasgoutam,
alidenno,
itman1,
sarini0,
zzy590,
lancelot1337,https://www.linkedin.com/in/sudhanshusah/
niylaina,
atultherajput,https://atultherajput.github.io/
hippobaro,
reeshack,
parkmftsai,
dinamsky,
birkhsoft,http://birkhsoft.sytes.net
emanuele-f,
hbloom1783,
n-getty,
nodulaire,
frotty,https://fatoxgames.eu
raghavthakur,
fxb-cocacoding,blog.cocacoding.com
pericena,https://lpericena.blogspot.com/
grcasanova,
kylemiles,elyk.dev
jamieres,
piviuhuh,http://www.matiapivirotto.com
avivmag,
w4rh4wk,
irevoire,irevoire.ovh
danicuestasuarez,https://twitter.com/Danielcues
axondragonscale,
rupa,httpwww.xyz
slapdog,
dgoulet,
b0ru70,https://b0ru70.blogspot.com
a7f,
g4xyk00,https://www.axcelsec.com
bhuebschen,
explorer09,
dzderic,
hackingyseguridad,http://www.hackingyseguridad.com
sstraw,
umutseven92,https://umutseven.com
cmsunu28,christinesunu.com
mandreko,http://www.mattandreko.com
banjofox,https://banjo.codes
mrchucho,http://www.mrchucho.net
iriswzi,
chmodxxx,
gnoxter,
gazlloyd,
id01,
wizlee,https://wizlee.dev/
andersonmv,
shafaaf,
azharmithani,https://play.google.com/store/apps/developer?id=Azhar+Mithani&hl=en_CA
husseinbakri,http://www.husseinbakri.org/
n0thing2speak,
user696,
a-yiorgos,http://managing.blue
yyagol,http://www.mylinuxplace.com
anko,https://gitter.im/anko
tresacton,
jitur101,
unishshah,
sha8e,
urwithajit9,https://drajitkumar.github.io/
inversesquarelaw,
chubbymaggie,
cyian-1756,
hackingcl,http://hacking.cl
althetinkerer,www.alfredfarrington2.com
xerocrypt,https://scarbrough.co.uk
target111,
atmos,http://www.atmos.org
getcode2git,
jiimaho,https://blog.steadycoding.com/
androidtrojan1,
matgray,
thibs911,
seven1m,https://timmorgan.dev
shuklaaradhana,
mobking33,
zigoo0,https://www.sec-down.com
sudoprime,http://bryanbickford.com
kavu,https://twitter.com/hornedkavu
celestecote21,
tzenes,
blau72,
jlouis,http://jlouisramblings.blogspot.com
codebinary,
jpiechowka,https://www.linkedin.com/in/jpiechowka
ianha,
carbreal,
vitovitolo,
hugosohm,https://hugosohm.fr
thithib,https://thibaut.sautereau.fr
xl7dev,http://blog.safebuff.com
10ca1h0st,
whiskeysierra,
alex-georgiou,http://alexgeorgiou.gr
aritropaul,https://aritro.xyz
nuriyadin,
rbertin,
zanshinmu,https://plus.google.com/communities/103679343838973883833
danielhnmoreno,
rad,https://vk.com/halfakop
shefali-sharma,
richardbalaz,
oxahax,https://lab.insightsecurity.com.br/
danzanfirescu,https://www.linkedin.com/in/dan-zanfirescu-4462b816a/
chadrem,www.remesch.com
skylerto,http://www.skylerto.ca/
jessealdridge,http://jessealdridge.com
mukul2604,https://www.linkedin.com/in/mukul-sharma-b19aa49b/
diablohorn,http://diablohorn.wordpress.com
addi-sp-sp-4,
tonyk7,
urcuqui,https://www.linkedin.com/in/christianurcuqui/
jo5ke,
hoangsetup,https://codetheworld.io
hefangcan,kjol.cc
othlah,
abdullahwaqar,
hell0wor1d,http://kev7n.com
i4mshayan,
tr4shl0rd,
alexaubin,
jiangzhw,
nickorama21,
chambec,
androidnerds,
ianzhang1990,
ayaz-amin,
mhdr,https://pupli.net/
mncoppola,http://www.poppopret.org/
csanuragjain,http://cooltrickshome.blogspot.com
antocuni,
heikipikker,
damico,https://scicrop.com
dgierejkiewicz,
ykartal,
clandry94,
francodgstn,
partment,
ricardojoserf,https://linktr.ee/ricardojoserf
totophe,https://www.totophe.com/
okyfirmansyah,http://oky.kon.tl
kingsabri,https://king-sabri.net
hiamandeep,www.techinfected.net
muhcim,www.muhcibilisim.com
anandsiddharth,https://www.yoheim.com
psyche1981,
explodes,http://explod.io
vvarunnelakuditi,
pmsosa,
nx003239,
ahxr,
reqv,
csirt-sk,https://www.csirt.gov.sk
jrlambea,https://jrlambea.me
nortonv8,
anhvvcs,www.cst.cam.ac.uk/people/vv301
jongha,https://www.mrlatte.net
novicelive,
thealbatross279,
dolang,
virgiljoestar,
jeltef,
ashishkumar4,
mtojek,http://marcin.tojek.pl
sebastianbetancourt,
iamckn,https://www.ckn.io
monroeshindelar,https://www.linkedin.com/in/monroeshindelar/
trbarron,tylerbarron.com
warrenhood,
allan-cao,www.allancao.ca
erik,https://erikprice.net
keepwannabe,https://graylife.co
arunpn123,http://arunpn.com
obscuritysystems,http://www.obscuritysystems.com
misterch0c,
jell0wed,http://poisson.io
anonymoussp1dy,
cinno,
unixfreaxjp,https://unixfreaxjp.github.io/
anthonylaiuppa,http://www.anthonylaiuppa.com
longbeachmike,
mk219533,
m0nad,https://m0nad.github.io/
mrchucu1,https://diegon.dev
sombochea,https://medium.com/@sombochea
igalvez,
ocean2706,
floriangelb,
adamwallred,
bletchley13,https://sites.google.com/site/bletchleypark2/home
ytisf,https://www.morirt.com
fasmide,
nickcapurso,
bdunlap9,
ngkimnhatnam,https://www.linkedin.com/in/ngkimnhatnam/
tobias-b-besemer,https://www.linkedin.com/in/tobiasbesemer
mcraze123,http://michaelcraze.com
gcarq,
onurgoker,www.onurgoker.com
shareed2k,
pagl,
evilcome,
basp,http://basp.github.io/
jesusarnaizcts,
famous7,famous7.github.io
vlprans,
h-dr4g0n,https://github.com/h-dr4g0n
sahildhar,
vexo-chrzan,https://www.youtube.com/channel/UCOulX7veTPzyxu1N4M-RcIA
thebdwood,https://www.thebdwood.com
adam-alj,adamalj.com
chamodkanishka,
fallenexp,http://fallenxp.surge.sh/
dnerzker,
retrobyte,
jbargu,
